race_id,horse_name,horse_number,jockey,trainer,age,sex,weight,weight_change,jockey_weight,post_position,odds,popularity,finish_position,finish_time,margin,career_starts,career_wins,career_top3,prize_money
202511070088,レイパパレスター,8,M.デムーロ,木村哲也,3,牝,437,-2,55.0,8,20.7,9,8,75.0,2.1,18,8,17,37038.9
202511070088,ソールオリエンス,9,戸崎圭太,木村哲也,6,セ,466,-6,58.0,9,22.8,10,9,75.5,2.4,15,6,7,36499.0
202511070088,ジオグリフライト,10,戸崎圭太,堀宣行,3,セ,525,8,55.0,10,3.1,3,2,72.7,0.2,13,9,9,20777.0
202511070088,ウインマリリン,11,武豊,国枝栄,3,セ,525,-2,54.0,11,11.1,5,3,73.2,0.7,8,4,4,74697.4
202511070088,メイケイエール,12,C.ルメール,藤原英昭,2,牡,482,-4,56.0,12,20.7,2,4,73.6,0.8,36,10,23,34085.2
202511070088,アーモンドフラッシュ,13,戸崎圭太,手塚貴久,6,牝,517,8,56.0,13,36.8,13,12,75.7,3.2,9,2,5,44092.2
202502080089,ジオグリフライト,1,C.ルメール,友道康夫,3,牡,482,-4,57.0,1,33.8,9,11,75.5,3.1,31,6,22,2938.3
202502080089,ソダシスプリング,2,戸崎圭太,木村哲也,5,牝,474,0,55.0,2,25.2,8,8,74.5,2.1,20,7,14,40716.3
202502080089,キタサンミラクル,3,横山武史,手塚貴久,2,牡,529,4,54.0,3,13.1,5,5,73.6,1.1,29,8,19,23491.3
202502080089,パンサラッサネオ,4,戸崎圭太,萩原清,7,セ,442,0,54.0,4,19.6,10,7,74.3,1.7,3,0,2,11344.4
202502080089,サンデーブレイク,5,福永祐一,萩原清,3,牝,526,4,58.0,5,42.6,12,9,75.2,2.2,23,2,2,14732.0
202502080089,トウショウファルコ,6,坂井瑠星,中内田充正,7,牡,528,2,56.0,6,16.0,4,3,73.2,0.7,9,3,6,11302.5
202502080089,グランアレグリアⅡ,7,横山武史,中内田充正,4,牝,505,6,54.0,7,28.0,8,6,74.6,1.5,28,9,28,8832.1
202502080089,タスティエーラ二世,8,武豊,藤原英昭,3,牝,471,-2,55.0,8,36.1,12,13,76.3,3.6,19,8,16,739.4
202502080089,マイティウインド,9,田辺裕信,堀宣行,2,牝,443,-8,58.0,9,12.4,1,2,72.9,0.5,18,3,5,4617.7
202502080089,ドゥラエレーデ,10,池添謙一,堀宣行,6,牡,486,-2,56.0,10,2.9,1,1,73.0,0.0,9,5,9,18411.2
202502080089,レッドベルオーブ,11,田辺裕信,手塚貴久,4,牡,512,-2,56.0,11,39.7,10,12,75.6,3.4,13,9,13,33588.8
202502080089,ヴェラアズール二世,12,岩田望来,友道康夫,3,牡,435,-8,57.0,12,28.1,11,10,75.1,2.9,34,7,10,3992.0
202502080089,ナミュールスター,13,三浦皇成,須貝尚介,6,牝,459,0,58.0,13,13.3,3,4,73.1,1.0,30,5,5,33250.5
202511250090,オニャンコポン二世,1,横山武史,須貝尚介,7,牝,487,-2,57.0,1,34.1,8,10,117.4,2.6,26,5,7,37512.9
202511250090,ガイアフォース,2,M.デムーロ,矢作芳人,3,牝,490,4,54.0,2,8.7,2,4,115.9,0.7,24,2,7,9530.3
202511250090,ゴールドシップ二世,3,C.ルメール,中内田充正,3,セ,483,-4,58.0,3,15.9,4,6,116.9,1.7,27,4,20,42748.5
202511250090,キラーアビリティⅡ,4,松山弘平,手塚貴久,6,セ,504,6,55.0,4,31.2,10,12,118.8,3.5,30,8,21,7746.1
202511250090,ジオグリフライト,5,松山弘平,友道康夫,5,牝,465,-8,57.0,5,45.4,18,18,120.0,5.2,16,3,10,41726.1
202511250090,スターズオンアース,6,浜中俊,堀宣行,6,牝,444,4,57.0,6,39.7,11,14,118.8,4.1,19,1,19,32060.2
202511250090,ドウデュースジュニア,7,坂井瑠星,堀宣行,3,牡,436,-4,58.0,7,25.2,9,8,117.6,2.2,33,3,20,39798.9
202511250090,タスティエーラ二世,8,坂井瑠星,国枝栄,3,牝,498,-6,58.0,8,6.9,1,2,115.5,0.2,13,4,6,1980.8
202511250090,シャフリヤールⅡ,9,石橋脩,木村哲也,5,セ,538,-2,55.0,9,24.4,7,9,117.9,2.4,13,10,10,18995.5
202511250090,ディープスカイ,10,C.ルメール,藤原英昭,7,牡,499,0,54.0,10,27.6,5,5,116.0,1.3,6,5,5,38829.9
202511250090,レッドベルオーブ,11,C.ルメール,藤原英昭,7,牡,433,8,55.0,11,40.6,9,11,118.4,3.0,12,9,9,19754.1
202511250090,アルファネクスト,12,松山弘平,矢作芳人,6,牡,512,6,56.0,12,3.7,4,1,115.3,0.0,24,0,21,5182.1
202511250090,エフフォーリアネクスト,13,戸崎圭太,友道康夫,6,セ,512,4,58.0,13,62.0,15,16,119.3,4.5,22,2,11,22101.3
202511250090,ダノンベルーガⅡ,14,川田将雅,友道康夫,2,牝,449,-8,54.0,14,65.5,16,15,119.5,4.2,18,5,12,1181.3
202511250090,ジャスティンロック,15,武豊,友道康夫,6,牝,436,8,58.0,15,34.0,11,13,118.6,3.5,8,5,6,18233.3
202511250090,ナミュールスター,16,横山武史,中内田充正,6,牝,445,4,54.0,16,9.4,1,3,116.0,0.5,14,3,5,35331.3
202511250090,グランアレグリアⅡ,17,武豊,萩原清,5,牡,523,2,55.0,17,47.0,18,17,119.5,4.8,14,0,13,27639.4
202511250090,キタサンミラクル,18,松山弘平,矢作芳人,5,牡,509,8,54.0,18,43.3,10,7,117.1,1.6,14,8,14,2114.4
202505220091,リバティアイランドⅡ,1,池添謙一,木村哲也,3,牡,478,0,54.0,1,18.1,7,6,122.9,1.4,12,4,10,18572.2
202505220091,カフェファラオ二世,2,川田将雅,萩原清,4,牝,522,8,55.0,2,7.8,2,1,121.4,0.0,18,4,18,12594.0
202505220091,パンサラッサネオ,3,松山弘平,萩原清,7,牝,446,0,54.0,3,51.9,17,17,125.7,4.9,7,4,6,28363.6
202505220091,ヴェラアズール二世,4,川田将雅,藤原英昭,7,牝,479,0,55.0,4,44.6,17,14,125.0,4.0,6,0,2,10197.9
202505220091,キングスレイン,5,戸崎圭太,木村哲也,7,牝,453,-8,57.0,5,24.4,13,10,124.3,2.6,13,10,12,25892.5
202505220091,アスクビクターモア二世,6,石橋脩,萩原清,6,牡,503,-8,56.0,6,16.9,6,5,122.8,1.1,27,3,25,15029.1
202505220091,サクラトップラン,7,戸崎圭太,藤原英昭,3,セ,536,2,54.0,7,10.3,5,3,122.3,0.7,36,9,19,1126.2
202505220091,サンデーブレイク,8,武豊,友道康夫,7,牝,511,-2,55.0,8,47.9,10,12,124.2,3.4,28,3,11,17613.6
202505220091,マイティウインド,9,M.デムーロ,木村哲也,7,セ,445,-6,58.0,9,35.0,14,11,123.9,3.0,5,1,4,21637.6
202505220091,オニャンコポン二世,10,武豊,須貝尚介,2,牡,499,-6,57.0,10,25.1,6,8,123.1,2.0,32,10,22,19320.8
202505220091,ドゥラエレーデ,11,三浦皇成,中内田充正,3,セ,435,-6,58.0,11,3.7,5,2,121.0,0.3,31,1,31,9823.2
202505220091,ドウデュースジュニア,12,岩田望来,萩原清,5,牡,442,4,54.0,12,46.8,17,16,125.6,4.7,37,8,14,24610.5
202505220091,アルファネクスト,13,C.ルメール,藤原英昭,2,セ,505,4,58.0,13,16.2,10,7,122.9,2.0,29,2,9,20651.9
202505220091,ファインルージュ,14,福永祐一,手塚貴久,4,牝,490,6,54.0,14,39.1,14,15,125.6,4.4,25,1,22,6411.1
202505220091,アカイイト二世,15,浜中俊,藤原英昭,4,牡,508,-6,54.0,15,9.0,2,4,122.5,1.0,24,4,24,23156.0
202505220091,タイトルホルダー二世,16,坂井瑠星,友道康夫,4,牡,443,4,58.0,16,41.8,11,13,124.5,3.5,18,7,13,5841.2
202505220091,レッドベルオーブ,17,横山武史,須貝尚介,7,牝,450,-6,56.0,17,22.3,10,9,123.6,2.3,18,3,5,2766.7
202505210092,ディープスカイ,1,M.デムーロ,矢作芳人,5,牡,484,-6,54.0,1,26.0,5,4,61.7,1.1,16,2,15,29707.7
202505210092,アルファネクスト,2,松山弘平,中内田充正,6,牡,456,-6,57.0,2,19.1,6,6,62.5,1.3,13,0,11,6385.6
202505210092,マイティウインド,3,横山武史,友道康夫,3,牡,528,0,57.0,3,31.6,11,12,63.8,3.3,26,8,23,18791.3
202505210092,サクラトップラン,4,浜中俊,萩原清,5,牝,484,6,56.0,4,38.2,12,10,63.7,2.8,20,3,4,3474.9
202505210092,ナミュールスター,5,武豊,萩原清,4,牝,500,0,58.0,5,41.0,15,15,65.1,4.3,12,4,12,4094.9
202505210092,ジャスティンロック,6,横山武史,藤原英昭,2,牝,457,-8,57.0,6,32.0,14,13,64.4,3.7,23,1,1,18170.5
202505210092,ヴェラアズール二世,7,松山弘平,須貝尚介,2,牡,494,0,54.0,7,44.3,12,11,63.8,3.1,23,4,18,29756.8
202505210092,ボルドグフーシュ,8,川田将雅,中内田充正,6,牝,533,6,58.0,8,21.4,4,1,60.7,0.0,30,9,21,26087.4
202505210092,メイケイエール,9,石橋脩,萩原清,7,牝,467,6,54.0,9,38.8,15,14,64.6,4.1,32,10,19,4355.4
202505210092,キングスレイン,10,M.デムーロ,須貝尚介,4,牡,504,6,58.0,10,5.8,1,3,60.9,0.8,11,1,10,18563.5
202505210092,クロノジェネシスⅡ,11,三浦皇成,木村哲也,3,牡,452,-2,57.0,11,14.9,2,5,61.5,1.2,29,4,21,28818.8
202505210092,ゴールドシップ二世,12,田辺裕信,矢作芳人,2,牝,482,0,57.0,12,36.3,10,9,63.0,2.6,14,10,10,19258.1
202505210092,ウインマリリン,13,横山武史,友道康夫,3,牡,525,-2,56.0,13,25.7,3,2,61.3,0.4,28,8,27,27235.8
202505210092,タイトルホルダー二世,14,三浦皇成,萩原清,7,牝,461,4,54.0,14,19.8,6,8,62.9,2.3,27,0,13,26618.5
202505210092,アカイイト二世,15,三浦皇成,須貝尚介,2,牡,448,-8,57.0,15,15.7,8,7,62.3,1.8,34,8,19,16335.0
202510220093,ソールオリエンス,1,M.デムーロ,国枝栄,5,セ,533,-4,56.0,1,23.7,10,8,111.5,2.1,29,3,27,5408.4
202510220093,ソダシスプリング,2,戸崎圭太,中内田充正,3,セ,529,6,56.0,2,15.3,3,2,109.0,0.4,32,4,5,38458.7
202510220093,キラーアビリティⅡ,3,浜中俊,木村哲也,3,牝,491,4,57.0,3,15.7,1,3,109.2,0.4,26,6,7,5255.3
202510220093,ジオグリフライト,4,横山武史,国枝栄,5,牡,494,6,54.0,4,22.3,2,5,110.5,1.4,32,5,17,23751.6
202510220093,コントレイルスター,5,戸崎圭太,国枝栄,6,牝,512,-6,57.0,5,7.6,3,4,110.1,1.0,7,5,7,23481.3
202510220093,アスクビクターモア二世,6,福永祐一,中内田充正,6,牝,486,0,56.0,6,25.0,12,10,111.4,2.5,24,3,18,19829.2
202510220093,レイパパレスター,7,M.デムーロ,堀宣行,6,牝,466,2,57.0,7,25.8,4,7,111.1,1.9,26,2,21,6173.7
202510220093,ガイアフォース,8,浜中俊,国枝栄,2,牝,501,8,54.0,8,31.6,13,11,112.5,3.2,37,7,25,31467.6
202510220093,レッドベルオーブ,9,浜中俊,友道康夫,6,牝,438,4,54.0,9,20.1,6,9,111.4,2.6,28,10,16,9120.0
202510220093,デアリングタクト二世,10,三浦皇成,堀宣行,3,牝,441,-4,54.0,10,16.3,1,1,108.9,0.0,15,3,4,20891.5
202510220093,メイケイエール,11,三浦皇成,堀宣行,3,牝,538,6,54.0,11,44.8,15,13,112.3,3.5,3,2,3,10708.8
202510220093,アーモンドフラッシュ,12,松山弘平,堀宣行,6,牡,515,6,55.0,12,35.5,12,12,112.4,3.2,18,5,6,40113.0
202510220093,エフフォーリアネクスト,13,戸崎圭太,友道康夫,6,牡,467,-4,55.0,13,33.2,15,14,112.5,4.0,20,9,13,22962.1
202510220093,サンデーブレイク,14,戸崎圭太,友道康夫,2,牡,485,-2,57.0,14,49.5,12,15,113.0,4.2,19,10,11,41745.8
202510220093,アルファネクスト,15,浜中俊,手塚貴久,5,牡,524,-4,54.0,15,21.3,8,6,110.6,1.7,2,1,1,4605.2
202504220094,スターズオンアース,1,石橋脩,木村哲也,5,セ,540,-2,55.0,1,48.9,12,11,76.0,3.0,29,1,11,12252.8
202504220094,パンサラッサネオ,2,田辺裕信,手塚貴久,4,セ,459,6,57.0,2,21.7,6,4,73.2,0.9,32,8,11,13607.2
202504220094,ヴェラアズール二世,3,M.デムーロ,手塚貴久,7,牡,437,4,56.0,3,14.1,1,3,73.7,0.7,30,2,14,16218.6
202504220094,メイケイエール,4,石橋脩,堀宣行,2,牡,514,0,54.0,4,28.1,6,8,74.6,2.3,27,5,26,26203.5
202504220094,タスティエーラ二世,5,浜中俊,藤原英昭,4,牝,431,-6,58.0,5,22.0,2,1,73.2,0.0,19,10,11,15685.1
202504220094,ガイアフォース,6,田辺裕信,堀宣行,3,セ,439,2,58.0,6,21.1,5,6,74.3,1.5,11,9,11,8055.5
202504220094,ボルドグフーシュ,7,田辺裕信,萩原清,5,牡,509,-8,56.0,7,37.5,11,12,76.3,3.4,7,2,6,20753.8
202504220094,ウインマリリン,8,石橋脩,萩原清,3,牝,514,6,55.0,8,4.2,2,2,73.5,0.2,21,4,14,25384.1
202504220094,アカイイト二世,9,坂井瑠星,国枝栄,6,セ,495,0,58.0,9,16.4,7,5,73.5,1.2,28,7,8,20858.4
202504220094,ダノンベルーガⅡ,10,松山弘平,堀宣行,5,牝,441,0,55.0,10,32.6,7,9,75.5,2.4,20,7,17,5602.8
202504220094,シュネルマイスター二世,11,戸崎圭太,中内田充正,6,セ,487,6,57.0,11,25.7,12,10,75.0,2.7,25,1,18,14774.1
202504220094,シャフリヤールⅡ,12,石橋脩,須貝尚介,6,牡,449,4,55.0,12,17.3,8,7,74.9,1.7,30,7,25,5884.6
202510150095,マイティウインド,1,池添謙一,須貝尚介,5,セ,478,6,54.0,1,18.9,6,7,86.8,1.7,1,0,0,35027.1
202510150095,ディープスカイ,2,松山弘平,友道康夫,4,セ,539,4,57.0,2,35.6,13,14,88.4,3.8,21,6,17,37191.1
202510150095,ドゥラエレーデ,3,川田将雅,木村哲也,6,セ,467,8,56.0,3,29.6,14,12,88.6,3.4,32,8,15,38983.1
202510150095,ボルドグフーシュ,4,三浦皇成,須貝尚介,3,セ,499,-4,56.0,4,34.4,7,10,87.4,2.6,7,4,6,32508.9
202510150095,リバティゴールド,5,三浦皇成,藤原英昭,5,セ,452,6,55.0,5,40.0,16,16,89.0,4.6,15,2,5,15449.6
202510150095,レッドベルオーブ,6,福永祐一,藤原英昭,6,セ,530,4,57.0,6,29.0,6,9,87.0,2.3,19,1,1,42823.3
202510150095,ヴェラアズール二世,7,戸崎圭太,中内田充正,5,牝,496,-8,56.0,7,8.1,6,3,85.5,0.7,20,9,12,342.1
202510150095,サンデーブレイク,8,田辺裕信,国枝栄,4,牡,510,6,57.0,8,40.8,15,13,88.8,3.6,31,1,6,2110.0
202510150095,カフェファラオ二世,9,池添謙一,藤原英昭,6,牝,536,-8,55.0,9,16.9,2,1,84.6,0.0,28,1,3,14636.1
202510150095,ドウデュースジュニア,10,松山弘平,藤原英昭,5,牡,443,-4,57.0,10,27.6,4,6,86.0,1.5,25,5,21,4382.0
202510150095,タイトルホルダー二世,11,石橋脩,藤原英昭,5,牡,487,6,54.0,11,16.8,1,2,84.7,0.2,32,4,28,35660.4
202510150095,クロノジェネシスⅡ,12,松山弘平,堀宣行,2,セ,529,4,58.0,12,27.1,11,11,87.7,3.0,24,1,2,27228.2
202510150095,キタサンミラクル,13,岩田望来,矢作芳人,3,セ,526,-2,56.0,13,10.9,4,5,85.9,1.2,25,8,12,42082.8
202510150095,ジオグリフライト,14,三浦皇成,中内田充正,6,牝,533,0,57.0,14,47.0,15,15,88.6,4.2,26,9,17,13439.3
202510150095,ゴールドシップ二世,15,岩田望来,藤原英昭,3,セ,447,8,56.0,15,12.1,5,4,85.6,1.0,22,4,17,43404.1
202510150095,ダノンベルーガⅡ,16,池添謙一,須貝尚介,4,牡,530,-4,54.0,16,23.2,7,8,86.6,2.2,24,4,17,44342.4
202505070096,ゴールドシップ二世,1,川田将雅,国枝栄,2,牡,460,0,56.0,1,5.7,6,3,109.5,0.5,8,1,1,23480.4
202505070096,ジャスティンロック,2,M.デムーロ,萩原清,7,牝,511,-6,58.0,2,11.0,7,5,110.0,1.2,14,4,10,17362.2
202505070096,サンデーブレイク,3,岩田望来,堀宣行,6,セ,521,-2,57.0,3,95.6,12,12,112.9,3.4,21,6,15,28941.6
202505070096,ディープスカイ,4,武豊,堀宣行,3,牡,525,-4,54.0,4,21.5,7,8,111.5,2.1,15,5,7,31840.5
202505070096,サクラトップラン,5,川田将雅,木村哲也,2,セ,524,-2,54.0,5,33.8,12,9,111.1,2.5,14,9,13,4167.2
202505070096,ソールオリエンス,6,武豊,国枝栄,5,牡,524,0,58.0,6,18.9,3,2,109.1,0.3,13,7,7,23963.1
202505070096,スタニングローズ二世,7,坂井瑠星,国枝栄,5,牝,481,-4,56.0,7,42.0,12,10,111.7,2.6,21,5,16,25291.9
202505070096,クロノジェネシスⅡ,8,川田将雅,中内田充正,4,セ,491,-8,54.0,8,85.4,9,11,112.5,3.0,10,5,10,33385.6
202505070096,オニャンコポン二世,9,坂井瑠星,木村哲也,5,牡,514,-8,57.0,9,2.8,3,1,108.7,0.2,36,8,28,21094.8
202505070096,シャフリヤールⅡ,10,福永祐一,木村哲也,2,セ,488,-2,55.0,10,12.9,4,6,110.5,1.7,30,9,9,14662.0
202505070096,セリフォスライト,11,田辺裕信,須貝尚介,3,セ,449,0,57.0,11,20.3,8,7,110.6,1.9,6,2,6,3391.3
202505070096,ドゥラエレーデ,12,坂井瑠星,萩原清,4,牝,460,-4,55.0,12,8.9,2,4,109.7,1.0,26,5,22,9143.4
202504270097,アスクビクターモア二世,1,田辺裕信,藤原英昭,3,セ,432,6,54.0,1,50.0,12,13,125.2,3.5,27,7,21,27162.3
202504270097,スタニングローズ二世,2,武豊,堀宣行,6,牝,486,-6,55.0,2,31.3,11,10,123.6,2.8,4,2,4,21083.0
202504270097,ジオグリフライト,3,池添謙一,国枝栄,6,セ,493,0,58.0,3,33.7,9,11,124.2,2.9,21,2,6,1263.5
202504270097,メイケイエール,4,C.ルメール,堀宣行,7,牡,526,-8,54.0,4,66.8,12,9,123.5,2.6,15,8,12,34244.9
202504270097,リバティアイランドⅡ,5,浜中俊,手塚貴久,5,セ,507,6,55.0,5,16.6,3,2,121.5,0.4,19,7,18,31722.9
202504270097,アカイイト二世,6,坂井瑠星,藤原英昭,4,牡,515,4,54.0,6,15.8,3,5,122.1,1.1,36,6,14,44009.5
202504270097,ドゥラエレーデ,7,福永祐一,国枝栄,3,牝,479,6,54.0,7,39.8,13,12,124.6,3.2,9,5,6,42934.2
202504270097,グランアレグリアⅡ,8,三浦皇成,国枝栄,7,セ,503,8,58.0,8,19.9,4,7,123.3,1.9,15,9,14,1081.3
202504270097,アルファネクスト,9,岩田望来,友道康夫,4,セ,455,4,55.0,9,7.6,5,3,122.2,0.8,5,3,5,18701.3
202504270097,シャフリヤールⅡ,10,横山武史,須貝尚介,5,牡,440,-6,55.0,10,26.6,8,8,122.9,2.2,15,2,3,9326.1
202504270097,タスティエーラ二世,11,福永祐一,手塚貴久,2,牡,540,8,58.0,11,33.8,4,4,122.1,1.0,4,2,4,4015.6
202504270097,カフェファラオ二世,12,M.デムーロ,国枝栄,2,セ,478,-8,54.0,12,26.5,1,1,121.6,0.0,21,1,11,29777.3
202504270097,ナミュールスター,13,岩田望来,木村哲也,6,セ,527,-2,55.0,13,16.7,4,6,123.1,1.5,10,0,5,9378.1
202508090098,サンデーブレイク,1,浜中俊,友道康夫,3,セ,527,0,57.0,1,24.7,7,9,111.1,2.5,26,0,4,41486.8
202508090098,キラーアビリティⅡ,2,福永祐一,藤原英昭,2,牡,503,0,58.0,2,40.9,4,6,110.2,1.4,11,6,8,44755.5
202508090098,ドウデュースジュニア,3,M.デムーロ,国枝栄,4,牡,522,8,58.0,3,6.8,6,3,109.9,0.6,26,0,4,35064.9
202508090098,グランアレグリアⅡ,4,石橋脩,矢作芳人,6,牝,493,2,55.0,4,16.9,8,5,109.9,1.2,6,1,3,24736.3
202508090098,ドゥラエレーデ,5,M.デムーロ,友道康夫,6,牡,476,-2,55.0,5,19.2,7,4,110.4,0.7,9,0,7,41858.3
202508090098,トウショウファルコ,6,松山弘平,須貝尚介,5,牡,445,4,55.0,6,11.9,1,1,109.1,0.0,16,7,7,19940.2
202508090098,スタニングローズ二世,7,M.デムーロ,中内田充正,7,牡,440,0,56.0,7,25.5,9,7,111.0,1.8,8,3,3,15407.6
202508090098,ヴェラアズール二世,8,川田将雅,矢作芳人,4,牡,540,0,54.0,8,20.7,6,8,111.4,1.9,8,0,5,40859.1
202508090098,イクイノックスジュニア,9,田辺裕信,手塚貴久,5,牝,493,0,57.0,9,4.2,1,2,109.3,0.3,12,9,11,16738.6
202504120099,ソダシスプリング,1,武豊,国枝栄,2,牡,501,-6,57.0,1,42.4,8,5,74.2,1.2,7,0,1,40439.3
202504120099,ドウデュースジュニア,2,C.ルメール,手塚貴久,4,セ,527,-8,54.0,2,15.2,2,4,73.6,1.0,9,8,9,40298.5
202504120099,タイトルホルダー二世,3,武豊,国枝栄,3,セ,505,2,54.0,3,9.2,1,2,73.2,0.3,8,1,2,22185.3
202504120099,パンサラッサネオ,4,横山武史,藤原英昭,5,牝,521,0,57.0,4,20.1,4,7,75.0,1.7,22,5,17,15748.3
202504120099,ファインルージュ,5,武豊,矢作芳人,7,セ,455,0,56.0,5,29.2,12,12,76.0,3.3,36,8,30,38653.6
202504120099,イクイノックスジュニア,6,武豊,木村哲也,4,牡,493,0,58.0,6,8.5,1,1,72.8,0.0,25,3,17,82977.2
202504120099,ジャスティンロック,7,M.デムーロ,堀宣行,5,牡,480,-6,57.0,7,28.2,8,11,75.6,2.8,16,8,8,88184.1
202504120099,サクラトップラン,8,M.デムーロ,国枝栄,5,牡,483,8,54.0,8,47.9,9,10,75.9,2.5,10,9,10,59988.3
202504120099,グランアレグリアⅡ,9,武豊,矢作芳人,2,セ,462,6,54.0,9,28.8,11,9,75.3,2.5,21,3,21,68155.9
202504120099,キングスレイン,10,池添謙一,友道康夫,7,牡,510,-2,56.0,10,14.0,4,3,72.8,0.7,33,10,11,22997.0
202504120099,サンデーブレイク,11,武豊,須貝尚介,6,牝,494,6,58.0,11,16.9,5,6,74.4,1.5,37,7,22,57499.3
202504120099,リバティアイランドⅡ,12,横山武史,手塚貴久,7,セ,438,-6,58.0,12,18.0,9,8,74.8,2.2,19,6,7,36979.8
202511010100,レイパパレスター,1,松山弘平,中内田充正,3,セ,527,4,56.0,1,46.3,3,5,73.6,1.2,29,10,13,44805.2
202511010100,イクイノックスジュニア,2,武豊,国枝栄,5,牝,533,0,55.0,2,23.8,10,8,75.1,1.9,31,2,16,2294.1
202511010100,ソールオリエンス,3,三浦皇成,萩原清,5,牡,534,-6,54.0,3,38.8,12,9,74.8,2.5,8,6,8,28249.7
202511010100,エフフォーリアネクスト,4,三浦皇成,萩原清,2,セ,538,0,58.0,4,15.6,10,7,74.1,1.8,33,10,26,39822.8
202511010100,アカイイト二世,5,三浦皇成,堀宣行,6,セ,487,2,58.0,5,29.1,8,11,75.3,3.1,24,0,9,41751.2
202511010100,ナミュールスター,6,石橋脩,国枝栄,6,牡,433,0,55.0,6,30.7,13,13,76.8,3.7,22,4,18,42606.1
202511010100,キタサンミラクル,7,坂井瑠星,木村哲也,4,牡,496,4,58.0,7,44.5,5,4,74.1,0.8,20,5,5,11677.5
202511010100,ブレイブジェネシス,8,岩田望来,藤原英昭,2,セ,483,-4,54.0,8,22.0,3,3,73.5,0.5,16,3,9,4117.7
202511010100,ファインルージュ,9,C.ルメール,堀宣行,7,牡,515,8,58.0,9,46.6,13,12,76.4,3.4,18,9,17,40671.5
202511010100,ガイアフォース,10,池添謙一,中内田充正,3,セ,489,8,54.0,10,27.8,2,1,73.2,0.0,29,7,25,15958.9
202511010100,ジオグリフライト,11,戸崎圭太,国枝栄,7,牡,445,-6,57.0,11,23.4,13,10,75.5,2.9,19,5,15,11165.0
202511010100,タイトルホルダー二世,12,福永祐一,萩原清,5,牝,466,0,58.0,12,17.4,7,6,74.0,1.6,9,5,8,8177.6
202511010100,シャフリヤールⅡ,13,三浦皇成,須貝尚介,7,牝,435,0,58.0,13,3.2,2,2,73.2,0.2,22,9,13,42100.0
202504050101,ソダシスプリング,1,田辺裕信,木村哲也,3,牡,475,0,54.0,1,27.3,8,5,122.5,1.2,26,8,26,144023.1
202504050101,ゴールドシップ二世,2,坂井瑠星,中内田充正,3,牝,464,-2,55.0,2,23.1,11,10,124.1,2.9,11,9,10,71928.5
202504050101,ジオグリフライト,3,田辺裕信,須貝尚介,6,牝,486,6,54.0,3,42.9,13,16,125.6,4.4,4,1,1,87974.7
202504050101,シュネルマイスター二世,4,松山弘平,須貝尚介,7,牡,461,-2,55.0,4,18.6,8,6,123.0,1.5,10,6,9,134166.4
202504050101,ジェラルディーナ,5,横山武史,矢作芳人,4,牝,453,4,54.0,5,37.9,10,11,124.0,3.2,14,1,6,135964.4
202504050101,スタニングローズ二世,6,戸崎圭太,手塚貴久,4,牝,526,6,54.0,6,23.5,5,7,122.8,1.9,15,1,12,43372.8
202504050101,ソールオリエンス,7,田辺裕信,中内田充正,2,セ,530,2,54.0,7,28.5,8,8,123.7,2.2,36,7,11,105029.2
202504050101,アーモンドフラッシュ,8,田辺裕信,萩原清,6,牝,498,4,57.0,8,20.0,5,3,121.4,0.7,28,0,4,14534.7
202504050101,サクラトップラン,9,戸崎圭太,中内田充正,2,牝,486,-6,58.0,9,54.8,16,15,125.8,4.1,30,3,15,93988.5
202504050101,サンデーブレイク,10,M.デムーロ,須貝尚介,4,セ,499,-2,58.0,10,23.8,11,9,123.7,2.4,22,9,13,139546.5
202504050101,レッドベルオーブ,11,戸崎圭太,国枝栄,5,セ,502,0,54.0,11,35.2,11,12,124.4,3.1,31,5,24,20215.2
202504050101,アスクビクターモア二世,12,川田将雅,矢作芳人,6,セ,516,2,57.0,12,25.8,7,4,122.3,1.1,13,5,5,52689.2
202504050101,ウインマリリン,13,C.ルメール,中内田充正,2,セ,490,-2,57.0,13,45.5,3,1,121.4,0.0,27,9,19,37282.9
202504050101,イクイノックスジュニア,14,川田将雅,国枝栄,7,牡,512,0,57.0,14,52.0,14,13,124.9,3.6,25,5,6,3716.0
202504050101,レイパパレスター,15,田辺裕信,友道康夫,7,牡,513,4,54.0,15,37.1,16,14,124.7,3.8,18,9,15,149796.0
202504050101,プラダリアスター,16,戸崎圭太,萩原清,7,牝,540,2,57.0,16,4.7,3,2,121.4,0.2,8,6,6,123028.7
202506020102,スタニングローズ二世,1,横山武史,萩原清,4,牝,458,0,56.0,1,2.2,4,1,109.2,0.1,10,2,8,23498.4
202506020102,リバティゴールド,2,浜中俊,中内田充正,7,セ,453,-8,56.0,2,40.3,4,5,110.5,1.2,14,1,6,6867.1
202506020102,ソダシスプリング,3,池添謙一,中内田充正,2,牝,431,-6,55.0,3,29.4,10,12,112.7,3.5,7,2,5,12845.5
202506020102,クロノジェネシスⅡ,4,福永祐一,手塚貴久,5,牝,518,0,54.0,4,30.9,9,10,111.7,2.5,12,9,10,8427.9
202506020102,アカイイト二世,5,松山弘平,萩原清,2,牝,441,4,54.0,5,23.7,10,7,111.3,1.6,29,8,25,450.4
202506020102,シュネルマイスター二世,6,坂井瑠星,中内田充正,5,牡,505,4,55.0,6,11.7,3,3,109.9,0.6,9,2,7,13322.7
